path,species,count,genus
train/MALLARD DUCK/089.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/091.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/058.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/096.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/098.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/095.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/099.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/090.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/087.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/086.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/066.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/051.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/076.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/074.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/121.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/060.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/134.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/116.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/115.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/114.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/113.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/108.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/088.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/106.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/104.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/118.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/117.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/109.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/100.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/112.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/105.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/125.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/128.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/135.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/129.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/111.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/119.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/103.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/075.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/124.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/126.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/123.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/122.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/120.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/130.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/133.jpg,MALLARD DUCK,135,DUCK
train/MALLARD DUCK/127.jpg,MALLARD DUCK,135,DUCK
train/MANDRIN DUCK/012.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/015.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/035.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/007.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/065.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/036.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/032.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/016.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/009.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/010.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/014.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/039.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/051.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/002.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/004.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/013.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/020.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/023.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/030.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/050.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/033.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/076.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/034.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/008.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/021.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/019.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/031.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/048.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/024.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/028.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/027.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/018.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/037.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/029.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/003.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/005.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/017.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/049.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/063.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/045.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/052.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/046.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/022.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/044.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/040.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/043.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/042.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/041.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/077.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/001.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/074.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/026.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/025.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/047.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/062.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/055.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/056.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/053.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/071.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/066.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/075.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/059.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/054.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/011.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/070.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/057.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/069.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/038.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/068.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/067.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/061.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/058.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/073.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/060.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/072.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/006.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/064.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/103.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/149.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/090.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/094.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/081.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/087.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/139.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/095.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/085.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/093.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/086.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/105.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/088.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/080.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/107.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/115.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/133.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/082.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/089.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/083.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/114.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/091.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/150.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/100.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/154.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/108.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/102.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/109.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/099.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/104.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/111.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/113.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/116.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/140.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/098.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/132.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/106.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/112.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/092.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/143.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/128.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/122.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/124.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/144.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/131.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/120.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/136.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/121.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/129.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/135.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/127.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/118.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/125.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/101.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/117.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/153.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/119.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/123.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/126.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/148.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/141.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/152.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/078.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/134.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/151.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/110.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/130.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/137.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/147.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/142.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/097.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/138.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/084.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/146.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/096.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/145.jpg,MANDRIN DUCK,154,DUCK
train/MANDRIN DUCK/079.jpg,MANDRIN DUCK,154,DUCK
train/MIKADO  PHEASANT/005.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/004.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/016.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/002.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/007.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/003.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/006.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/001.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/030.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/011.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/010.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/018.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/029.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/073.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/008.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/031.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/021.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/019.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/022.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/023.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/077.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/024.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/025.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/026.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/027.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/067.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/036.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/054.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/033.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/034.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/035.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/020.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/009.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/028.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/013.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/032.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/012.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/040.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/017.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/043.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/015.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/041.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/046.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/050.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/014.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/037.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/072.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/055.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/052.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/049.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/051.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/048.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/053.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/044.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/039.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/042.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/066.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/068.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/076.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/057.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/060.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/061.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/062.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/063.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/064.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/065.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/058.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/056.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/075.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/038.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/069.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/045.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/047.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/071.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/070.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/074.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/059.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/147.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/135.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/081.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/082.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/083.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/084.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/085.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/080.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/102.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/090.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/091.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/092.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/093.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/094.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/095.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/107.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/087.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/106.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/130.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/129.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/115.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/100.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/104.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/117.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/103.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/088.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/078.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/086.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/089.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/109.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/108.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/105.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/111.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/096.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/101.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/114.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/097.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/154.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/134.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/099.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/110.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/112.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/118.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/120.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/121.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/122.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/123.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/131.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/124.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/143.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/119.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/144.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/128.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/133.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/150.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/136.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/098.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/151.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/142.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/113.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/141.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/079.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/137.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/145.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/148.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/139.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/140.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/152.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/116.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/153.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/146.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/138.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/132.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/127.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/125.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/126.jpg,MIKADO  PHEASANT,154,PHEASANT
train/MIKADO  PHEASANT/149.jpg,MIKADO  PHEASANT,154,PHEASANT
